Job Title,Type of ownership,Sector,min_salary,max_salary,city,state,h_city,h_state,same_city
Junior Data Analyst,Company - Private,Manufacturing,29,38,Stafford,TX,Stafford,TX,1
Junior Data Analyst,Company - Private,Business Services,29,38,Houston,TX,New York,NY,0
Junior Data Analyst,Company - Private,Information Technology,29,38,Houston,TX,Houston,TX,1
Junior Data Analyst,Government,Health Care,29,38,Houston,TX,Houston,TX,1
Junior Data Analyst,Company - Private,Real Estate,29,38,Houston,TX,New York,NY,0
Junior Data Analyst,Company - Private,Business Services,29,38,Houston,TX,Houston,TX,1
Junior Data Analyst,Company - Private,Accounting & Legal,29,38,Houston,TX,Ridgeland,MS,0
Junior Data Analyst,Company - Public,Finance,29,38,Houston,TX,New York,NY,0
Junior Data Analyst,Company - Private,Business Services,29,38,Houston,TX,Houston,TX,1
Junior Data Analyst,Private Practice / Firm,Health Care,29,38,Pearland,TX,Pearland,TX,1
Junior Data Analyst,Company - Private,Information Technology,29,38,Stafford,TX,Stafford,TX,1
Junior Data Analyst,Company - Private,Business Services,29,38,Houston,TX,Upland,CA,0
Junior Data Analyst,Government,Government,29,38,Houston,TX,Houston,TX,1
Junior Data Analyst,Company - Private,"Oil, Gas, Energy & Utilities",29,38,Houston,TX,Stans,Switzerland,0
Junior Data Analyst,Company - Public,-1,29,38,Houston,TX,Houston,TX,1
Junior Data Analyst,Subsidiary or Business Segment,Business Services,29,38,Houston,TX,Atlanta,GA,0
Junior Data Analyst,Company - Private,-1,29,38,Houston,TX,Stavanger,Norway,0
Junior Data Analyst,Company - Public,Finance,29,38,Houston,TX,Jacksonville,FL,0
Junior Data Analyst,Company - Private,Business Services,29,38,Houston,TX,New York,NY,0
Junior Data Analyst,Company - Private,Information Technology,29,38,Houston,TX,Orem,UT,0
Junior Data Analyst,Company - Private,Accounting & Legal,29,38,Houston,TX,Plainsboro,NJ,0
Junior Data Analyst,Company - Private,Information Technology,29,38,Houston,TX,Bengaluru,India,0
Junior Data Analyst,Company - Private,Information Technology,47,76,Houston,TX,Edison,NJ,0
Junior Data Analyst,Company - Private,Information Technology,47,76,Houston,TX,Woodridge,IL,0
Junior Data Analyst,Company - Private,Information Technology,47,76,Houston,TX,Pittsburgh,PA,0
Junior Data Analyst,Subsidiary or Business Segment,Health Care,47,76,Houston,TX,Houston,TX,1
Junior Data Analyst,Company - Private,Information Technology,47,76,Houston,TX,Bengaluru,India,0
Junior Data Analyst,Company - Private,-1,47,76,Houston,TX,Arlington Heights,IL,0
Junior Data Analyst,Company - Private,Information Technology,47,76,Houston,TX,Atlanta,GA,0
Junior Data Analyst,Company - Public,Information Technology,47,76,Houston,TX,Paris,France,0
Junior Data Analyst,Company - Public,Business Services,47,76,Houston,TX,Fairfax,VA,0
Junior Data Analyst,Company - Private,"Restaurants, Bars & Food Services",47,76,Houston,TX,Warren,MI,0
Junior Data Analyst,Company - Private,Business Services,47,76,Houston,TX,Sugar Land,TX,0
Junior Data Analyst,Company - Private,-1,47,76,Houston,TX,Cypress,TX,0
Junior Data Analyst,Company - Private,-1,47,76,Houston,TX,Greenville,SC,0
Junior Data Analyst,Company - Public,Business Services,47,76,Houston,TX,Menlo Park,CA,0
Junior Data Analyst,Company - Private,Business Services,47,76,Houston,TX,Upland,CA,0
Junior Data Analyst,Company - Private,Business Services,47,76,Houston,TX,Houston,TX,1
Junior Data Analyst,Company - Private,Retail,47,76,Houston,TX,Houston,TX,1
Senior Data Analyst,Government,Health Care,47,76,Houston,TX,Houston,TX,1
Junior Data Analyst,Company - Private,Information Technology,47,76,Houston,TX,Nashua,NH,0
Junior Data Analyst,Government,Government,47,76,Houston,TX,Fort Knox,KY,0
Junior Data Analyst,Company - Public,Insurance,47,76,Houston,TX,Tampa,FL,0
Junior Data Analyst,Company - Private,Business Services,47,76,Houston,TX,Farmington Hills,MI,0
Junior Data Analyst,Company - Public,-1,47,76,Sugar Land,TX,Carrollton,TX,0
Junior Data Analyst,Company - Private,Business Services,47,76,Pasadena,TX,Millersville,MD,0
Junior Data Analyst,Company - Public,Insurance,47,76,Houston,TX,Saint Louis,MO,0
Junior Data Analyst,Company - Private,Finance,47,76,Houston,TX,Houston,TX,1
Junior Data Analyst,Private Practice / Firm,Health Care,47,76,Pearland,TX,Pearland,TX,1
Junior Data Analyst,Government,Health Care,74,123,Houston,TX,Houston,TX,1
Junior Data Analyst,Company - Private,Business Services,74,123,Houston,TX,Newport,RI,0
Junior Data Analyst,Company - Private,Media,74,123,Houston,TX,Lombard,IL,0
Senior Data Analyst,Company - Private,Business Services,74,123,Houston,TX,New York,061,0
Junior Data Analyst,Company - Private,Information Technology,74,123,Houston,TX,Pittsburgh,PA,0
Junior Data Analyst,Company - Public,Telecommunications,74,123,Houston,TX,Houston,TX,1
Junior Data Analyst,Company - Private,Information Technology,74,123,Houston,TX,Cary,NC,0
Junior Data Analyst,Company - Private,Information Technology,74,123,Houston,TX,Houston,TX,1
Senior Data Analyst,Private Practice / Firm,Health Care,74,123,Pearland,TX,Pearland,TX,1
Junior Data Analyst,Company - Private,-1,74,123,Houston,TX,Houston,TX,1
Junior Data Analyst,Company - Private,Business Services,74,123,Houston,TX,Houston,TX,1
Junior Data Analyst,College / University,Education,74,123,Houston,TX,Houston,TX,1
Junior Data Analyst,Company - Public,Finance,74,123,Houston,TX,New York,NY,0
Junior Data Analyst,Private Practice / Firm,Health Care,74,123,Pearland,TX,Pearland,TX,1
Junior Data Analyst,Company - Private,Health Care,74,123,Houston,TX,El Segundo,CA,0
Junior Data Analyst,Unknown,Business Services,74,123,Spring,TX,Pearland,TX,0
Junior Data Analyst,Private Practice / Firm,Health Care,74,123,Pearland,TX,Pearland,TX,1
Junior Data Analyst,Company - Private,Business Services,74,123,Houston,TX,Orlando,FL,0
Junior Data Analyst,Company - Private,Business Services,74,123,Sugar Land,TX,Irvine,CA,0
Junior Data Analyst,Contract,Business Services,74,123,Houston,TX,Houston,TX,1
Junior Data Analyst,Company - Private,Business Services,74,123,Houston,TX,South Plainfield,NJ,0
Junior Data Analyst,Company - Private,Business Services,74,123,Houston,TX,Herndon,VA,0
Junior Data Analyst,Company - Private,Business Services,74,123,Houston,TX,Fremont,CA,0
Junior Data Analyst,Company - Private,-1,74,123,Houston,TX,Houston,TX,1
Junior Data Analyst,Nonprofit Organization,Finance,74,123,Sugar Land,TX,Lake Jackson,TX,0
Junior Data Analyst,Company - Private,Information Technology,74,123,Houston,TX,Bengaluru,India,0
Junior Data Analyst,Government,Government,74,123,Houston,TX,Houston,TX,1
Junior Data Analyst,Company - Public,Finance,53,94,Tempe,AZ,Tokyo,Japan,0
Senior Data Analyst,Company - Private,Information Technology,53,94,Phoenix,AZ,Phoenix,AZ,1
Junior Data Analyst,Company - Public,Finance,53,94,Phoenix,AZ,Phoenix,AZ,1
Junior Data Analyst,Company - Private,"Construction, Repair & Maintenance",53,94,Phoenix,AZ,Phoenix,AZ,1
Junior Data Analyst,Company - Private,Business Services,53,94,Phoenix,AZ,Wayne,PA,0
Senior Data Analyst,Company - Private,Retail,53,94,Scottsdale,AZ,Scottsdale,AZ,1
Junior Data Analyst,Company - Public,Finance,53,94,Phoenix,AZ,Phoenix,AZ,1
Junior Data Analyst,Company - Public,Business Services,53,94,Phoenix,AZ,Menlo Park,CA,0
Junior Data Analyst,Company - Private,Business Services,53,94,Phoenix,AZ,King of Prussia,PA,0
Junior Data Analyst,Company - Public,Telecommunications,53,94,Phoenix,AZ,Carlsbad,CA,0
Junior Data Analyst,Company - Private,Education,53,94,Scottsdale,AZ,Scottsdale,AZ,1
Junior Data Analyst,Company - Public,Business Services,53,94,Phoenix,AZ,Jacksonville,FL,0
Junior Data Analyst,Company - Private,Business Services,53,94,Tempe,AZ,Raleigh,NC,0
Junior Data Analyst,Subsidiary or Business Segment,Business Services,53,94,Phoenix,AZ,Zurich,Switzerland,0
Junior Data Analyst,Company - Private,Business Services,53,94,Phoenix,AZ,North York,Canada,0
Junior Data Analyst,Company - Private,Information Technology,53,94,Tempe,AZ,Princeton,NJ,0
Junior Data Analyst,Nonprofit Organization,Non-Profit,53,94,Phoenix,AZ,Phoenix,AZ,1
Junior Data Analyst,Company - Private,-1,53,94,Scottsdale,AZ,Scottsdale,AZ,1
Junior Data Analyst,Company - Public,Manufacturing,53,94,Phoenix,AZ,Phoenix,AZ,1
Junior Data Analyst,Company - Public,Finance,53,94,Phoenix,AZ,San Francisco,CA,0
Junior Data Analyst,Company - Private,Information Technology,53,94,Tempe,AZ,Princeton,NJ,0
Junior Data Analyst,Company - Private,Education,53,94,Scottsdale,AZ,Scottsdale,AZ,1
Junior Data Analyst,Company - Public,Finance,53,94,Tempe,AZ,Tokyo,Japan,0
Junior Data Analyst,Company - Public,Finance,53,94,Tempe,AZ,Tokyo,Japan,0
Senior Data Analyst,Other Organization,Finance,53,94,Glendale,AZ,Anchorage,AK,0
Junior Data Analyst,Company - Public,Finance,53,94,Scottsdale,AZ,SUNDERLAND,United Kingdom,0
Junior Data Analyst,Company - Public,Information Technology,53,94,Tempe,AZ,Seattle,WA,0
Junior Data Analyst,Company - Private,-1,46,102,Phoenix,AZ,North Brunswick,NJ,0
Junior Data Analyst,Company - Private,-1,46,102,Tempe,AZ,Tempe,AZ,1
Junior Data Analyst,College / University,Education,46,102,Tempe,AZ,Tempe,AZ,1
Junior Data Analyst,Company - Private,Information Technology,46,102,Phoenix,AZ,Portland,OR,0
Junior Data Analyst,Company - Private,Business Services,46,102,Phoenix,AZ,New York,NY,0
Junior Data Analyst,Company - Private,Information Technology,46,102,Tempe,AZ,Chandler,AZ,0
Junior Data Analyst,Company - Public,Retail,46,102,Tempe,AZ,Tempe,AZ,1
Senior Data Analyst,Company - Private,Manufacturing,46,102,Phoenix,AZ,Phoenix,AZ,1
Senior Data Analyst,Company - Private,Business Services,46,102,Phoenix,AZ,Phoenix,AZ,1
Junior Data Analyst,Company - Private,Business Services,46,102,Chandler,AZ,Canton,MI,0
Junior Data Analyst,Company - Public,Retail,46,102,Phoenix,AZ,Springfield,MO,0
Junior Data Analyst,Company - Private,-1,46,102,Phoenix,AZ,Sanford,VA,0
Junior Data Analyst,Company - Public,Transportation & Logistics,46,102,Phoenix,AZ,Reno,NV,0
Junior Data Analyst,Company - Public,Finance,46,102,Tempe,AZ,Tokyo,Japan,0
Junior Data Analyst,Company - Private,Health Care,46,102,Scottsdale,AZ,Scottsdale,AZ,1
Junior Data Analyst,Company - Private,Business Services,46,102,Tempe,AZ,Alpharetta,GA,0
Junior Data Analyst,Company - Private,Business Services,46,102,Phoenix,AZ,Irvine,CA,0
Senior Data Analyst,Company - Private,Information Technology,46,102,Phoenix,AZ,Phoenix,AZ,1
Junior Data Analyst,Company - Private,Information Technology,46,102,Tempe,AZ,Dublin,OH,0
Junior Data Analyst,Company - Private,Information Technology,46,102,Mesa,AZ,Irvine,CA,0
Junior Data Analyst,Company - Private,Finance,46,102,Scottsdale,AZ,Malvern,PA,0
Junior Data Analyst,Company - Private,Insurance,46,102,Tempe,AZ,Bellevue,WA,0
Junior Data Analyst,Company - Private,Health Care,46,102,Phoenix,AZ,Nashville,TN,0
Senior Data Analyst,Company - Private,"Construction, Repair & Maintenance",46,102,Chandler,AZ,South Holland,IL,0
Junior Data Analyst,Company - Private,-1,46,102,Phoenix,AZ,Nashville,TN,0
Senior Data Analyst,Company - Private,Information Technology,46,102,Phoenix,AZ,Metuchen,NJ,0
Junior Data Analyst,Subsidiary or Business Segment,Information Technology,46,102,Phoenix,AZ,Troy,MI,0
Junior Data Analyst,Company - Private,Business Services,43,94,Tempe,AZ,Raleigh,NC,0
Junior Data Analyst,Company - Private,Business Services,43,94,Phoenix,AZ,King of Prussia,PA,0
Junior Data Analyst,Company - Private,Information Technology,43,94,Phoenix,AZ,Princeton,NJ,0
Junior Data Analyst,Company - Private,Business Services,43,94,DC Ranch,AZ,Honolulu,HI,0
Junior Data Analyst,Company - Public,Business Services,43,94,Phoenix,AZ,Moon Township,PA,0
Junior Data Analyst,Company - Private,Information Technology,43,94,Tempe,AZ,Cranbury,NJ,0
Junior Data Analyst,Company - Private,Business Services,43,94,Chandler,AZ,Canton,MI,0
Junior Data Analyst,Company - Private,-1,43,94,Scottsdale,AZ,Santa Clara,CA,0
Junior Data Analyst,Company - Private,Accounting & Legal,43,94,Scottsdale,AZ,Schaumburg,IL,0
Junior Data Analyst,Company - Private,Biotech & Pharmaceuticals,43,94,Tempe,AZ,Orlando,FL,0
Junior Data Analyst,Company - Public,Retail,43,94,Tempe,AZ,Tempe,AZ,1
Junior Data Analyst,Company - Private,Business Services,43,94,Chandler,AZ,Fort Lauderdale,FL,0
Junior Data Analyst,Company - Public,Finance,43,94,Tempe,AZ,Tokyo,Japan,0
Junior Data Analyst,Company - Private,Information Technology,43,94,Phoenix,AZ,Princeton,NJ,0
Junior Data Analyst,Company - Private,Business Services,43,94,Tempe,AZ,Wayne,PA,0
Junior Data Analyst,Company - Public,Insurance,43,94,Scottsdale,AZ,Santa Ana,CA,0
Junior Data Analyst,Company - Private,Business Services,43,94,Glendale,AZ,South Portland,ME,0
Junior Data Analyst,Company - Private,Business Services,43,94,Scottsdale,AZ,Scottsdale,AZ,1
Junior Data Analyst,Company - Public,Business Services,43,94,Chandler,AZ,Edmonton,Canada,0
Junior Data Analyst,Company - Private,Insurance,43,94,Glendale,AZ,Walnut Creek,CA,0
Junior Data Analyst,Nonprofit Organization,Health Care,43,94,Tempe,AZ,Tempe,AZ,1
Junior Data Analyst,Company - Private,-1,43,94,Phoenix,AZ,Alpharetta,GA,0
Junior Data Analyst,Company - Public,Business Services,43,94,Chandler,AZ,Tampa,FL,0
Senior Data Analyst,Company - Private,Business Services,43,94,Chandler,AZ,San Diego,CA,0
Junior Data Analyst,Company - Private,Business Services,45,78,Mesa,AZ,Fremont,CA,0
Junior Data Analyst,Company - Private,Business Services,45,78,Tempe,AZ,Dallas,TX,0
Junior Data Analyst,Company - Private,Information Technology,45,78,DC Ranch,AZ,Chantilly,VA,0
Senior Data Analyst,Company - Public,Retail,45,78,Tempe,AZ,Tempe,AZ,1
Junior Data Analyst,Company - Private,-1,45,78,Tempe,AZ,Dallas,TX,0
Junior Data Analyst,Nonprofit Organization,Insurance,45,78,Phoenix,AZ,Phoenix,AZ,1
Junior Data Analyst,Company - Private,Information Technology,45,78,Scottsdale,AZ,Rochester,NY,0
Junior Data Analyst,Company - Public,Finance,45,78,Tempe,AZ,Tokyo,Japan,0
Junior Data Analyst,Company - Private,-1,45,78,Tempe,AZ,Tempe,AZ,1
Junior Data Analyst,Company - Private,Business Services,45,78,Tempe,AZ,New York,NY,0
Senior Data Analyst,Company - Public,Health Care,45,78,Scottsdale,AZ,Woonsocket,RI,0
Junior Data Analyst,Company - Private,Information Technology,41,78,King of Prussia,PA,King of Prussia,PA,1
Junior Data Analyst,Nonprofit Organization,Health Care,41,78,Plymouth Meeting,PA,Plymouth Meeting,PA,1
Junior Data Analyst,Other Organization,Biotech & Pharmaceuticals,41,78,Blue Bell,PA,Blue Bell,PA,1
Junior Data Analyst,Company - Private,Real Estate,41,78,Fort Washington,PA,Chicago,IL,0
Junior Data Analyst,Company - Private,Health Care,41,78,Philadelphia,PA,Phila,PA,0
Junior Data Analyst,Company - Private,Information Technology,41,78,Philadelphia,PA,Philadelphia,PA,1
Junior Data Analyst,Company - Private,Business Services,41,78,Philadelphia,PA,Chantilly,VA,0
Junior Data Analyst,Company - Private,Business Services,41,78,Wilmington,DE,New York,NY,0
Junior Data Analyst,Company - Private,Business Services,41,78,Malvern,PA,New York,NY,0
Junior Data Analyst,Company - Private,Information Technology,41,78,Philadelphia,PA,Philadelphia,PA,1
Junior Data Analyst,Company - Private,Information Technology,41,78,Philadelphia,PA,Woodridge,IL,0
Junior Data Analyst,Company - Public,Business Services,41,78,Philadelphia,PA,Pasadena,CA,0
Junior Data Analyst,Company - Private,-1,41,78,Horsham,PA,King of Prussia,PA,0
Junior Data Analyst,Company - Private,Business Services,41,78,Camden,NJ,Wayne,PA,0
Junior Data Analyst,Subsidiary or Business Segment,Business Services,41,78,Philadelphia,PA,Glen Allen,VA,0
Junior Data Analyst,Company - Private,Information Technology,41,78,Philadelphia,PA,Holmdel,NJ,0
Junior Data Analyst,Company - Private,Information Technology,41,78,Philadelphia,PA,Vienna,VA,0
Junior Data Analyst,Company - Private,Transportation & Logistics,41,78,Philadelphia,PA,Philadelphia,PA,1
Junior Data Analyst,Company - Private,Information Technology,41,78,Philadelphia,PA,Basking Ridge,NJ,0
Junior Data Analyst,Company - Private,Business Services,41,78,Feasterville Trevose,PA,New York,NY,0
Junior Data Analyst,College / University,Education,41,78,Philadelphia,PA,Philadelphia,PA,1
Junior Data Analyst,Company - Private,Telecommunications,41,78,Feasterville Trevose,PA,Langhorne,PA,0
Junior Data Analyst,Company - Private,Mining & Metals,41,78,Camden,NJ,Warrington,United Kingdom,0
Junior Data Analyst,Company - Private,Accounting & Legal,41,78,Philadelphia,PA,London,United Kingdom,0
Junior Data Analyst,Company - Private,Business Services,41,78,Philadelphia,PA,Philadelphia,PA,1
Junior Data Analyst,Company - Public,Business Services,41,78,Philadelphia,PA,Menlo Park,CA,0
Junior Data Analyst,Company - Private,Information Technology,38,68,Philadelphia,PA,Philadelphia,PA,1
Junior Data Analyst,Nonprofit Organization,Health Care,38,68,Philadelphia,PA,Philadelphia,PA,1
Junior Data Analyst,College / University,Education,38,68,Philadelphia,PA,Philadelphia,PA,1
Junior Data Analyst,Company - Private,Insurance,38,68,Philadelphia,PA,Philadelphia,PA,1
Junior Data Analyst,Hospital,Health Care,38,68,Philadelphia,PA,Philadelphia,PA,1
Junior Data Analyst,Unknown,-1,38,68,Philadelphia,PA,Smithfield,RI,0
Junior Data Analyst,Company - Public,Finance,38,68,Wilmington,DE,New York,NY,0
Junior Data Analyst,Company - Private,Information Technology,38,68,Philadelphia,PA,Woodridge,IL,0
Junior Data Analyst,Company - Public,Biotech & Pharmaceuticals,38,68,Radnor,PA,Radnor,PA,1
Junior Data Analyst,Company - Private,Health Care,38,68,West Conshohocken,PA,West Conshohocken,PA,1
Junior Data Analyst,College / University,Education,38,68,Philadelphia,PA,Philadelphia,PA,1
Junior Data Analyst,Company - Public,Information Technology,38,68,Malvern,PA,Salem,NH,0
Junior Data Analyst,Company - Public,Information Technology,38,68,King of Prussia,PA,Nashville,TN,0
Junior Data Analyst,Company - Private,Media,38,68,Wayne,PA,Wayne,PA,1
Junior Data Analyst,Company - Private,Business Services,38,68,Wilmington,DE,New York,NY,0
Junior Data Analyst,Company - Private,Information Technology,38,68,Bensalem,PA,Princeton Junction,NJ,0
Senior Data Analyst,Company - Private,Finance,38,68,Malvern,PA,Malvern,PA,1
Junior Data Analyst,Company - Private,Business Services,38,68,Philadelphia,PA,Millersville,MD,0
